age,income,score,height,color,city,education,satisfaction,purchased
58.0,66098.0,40.45,187.6,Red,CHI,Bachelors,Unsatisfied,No
52.0,46128.0,61.12,161.6,Green,LA,High School,Very Unsatisfied,Yes
36.0,51556.0,45.68,166.1,Yellow,CHI,Masters,,Yes
65.0,147398.0,52.26,161.7,Red,NY,Masters,Satisfied,No
33.0,107505.0,52.36,171.9,Green,NY,High School,Satisfied,No
20.0,41876.0,52.92,164.6,Black,NY,High School,Very Unsatisfied,No
37.0,28949.0,49.64,172.4,Yellow,CHI,Bachelors,Very Satisfied,No
41.0,71962.0,57.66,181.0,Black,NY,Bachelors,Satisfied,Yes
71.0,110054.0,38.07,144.7,Red,LA,Bachelors,Very Unsatisfied,No
73.0,143984.0,70.99,174.9,Red,CHI,Masters,Very Unsatisfied,Yes
50.0,91206.0,46.45,165.4,Red,DAL,High School,Unsatisfied,Yes
41.0,44099.0,30.33,174.6,Green,CHI,Bachelors,Very Satisfied,Yes
69.0,124871.0,52.82,161.0,Yellow,LA,Masters,Very Satisfied,Yes
28.0,32716.0,37.23,182.0,Red,LA,PhD,Very Satisfied,Yes
66.0,72611.0,59.98,179.1,Black,LA,Bachelors,,No
25.0,58885.0,83.14,175.7,Yellow,NY,,Very Unsatisfied,Yes
53.0,73144.0,38.2,177.9,Black,DAL,,Very Satisfied,No
55.0,85220.0,54.99,162.5,Black,DAL,Masters,Very Unsatisfied,No
57.0,27837.0,23.67,163.8,Red,HOU,High School,Very Satisfied,Yes
37.0,69355.0,56.81,177.5,Yellow,LA,Masters,Unsatisfied,No
79.0,67299.0,36.71,162.3,Blue,NY,PhD,Neutral,No
52.0,39159.0,40.63,184.5,Green,CHI,Masters,Neutral,Yes
65.0,145212.0,33.48,166.8,Blue,NY,Bachelors,Neutral,No
79.0,136680.0,60.98,175.0,Green,LA,Bachelors,Neutral,Yes
42.0,136931.0,65.11,191.0,Yellow,NY,High School,Unsatisfied,No
52.0,126802.0,50.35,162.9,Red,LA,Bachelors,Very Unsatisfied,No
42.0,136375.0,37.03,170.7,Yellow,CHI,Masters,Unsatisfied,No
46.0,122413.0,73.84,180.5,Blue,CHI,PhD,Satisfied,No
35.0,,38.74,179.5,Black,DAL,Bachelors,Very Unsatisfied,Yes
63.0,79305.0,17.57,166.7,Green,HOU,Bachelors,Very Satisfied,No
35.0,107096.0,56.88,164.8,,NY,High School,Satisfied,No
19.0,37106.0,33.43,167.7,Blue,HOU,Masters,Satisfied,Yes
71.0,78123.0,64.83,184.5,Red,NY,Masters,Unsatisfied,Yes
52.0,131825.0,44.28,167.2,Yellow,DAL,Bachelors,,No
33.0,28720.0,59.06,170.8,Blue,DAL,Masters,,No
78.0,57661.0,71.02,165.7,Yellow,CHI,Masters,Satisfied,Yes
58.0,135031.0,31.87,177.1,Red,CHI,Masters,Unsatisfied,Yes
53.0,113898.0,41.51,171.6,Black,CHI,Bachelors,Very Unsatisfied,Yes
50.0,113794.0,48.86,160.0,Yellow,NY,Masters,Satisfied,Yes
21.0,107318.0,73.06,160.3,Red,HOU,Masters,Unsatisfied,No
50.0,126704.0,40.12,150.0,Blue,HOU,High School,Neutral,Yes
31.0,,41.08,161.7,Black,CHI,High School,Neutral,Yes
38.0,39790.0,57.17,177.9,Black,DAL,,Satisfied,No
65.0,78655.0,41.34,183.2,Black,HOU,High School,Unsatisfied,Yes
37.0,79643.0,52.29,176.9,Green,DAL,,,Yes
73.0,113448.0,26.73,175.5,,CHI,High School,,No
25.0,67374.0,83.21,168.7,Yellow,NY,High School,Very Unsatisfied,Yes
24.0,62907.0,29.78,177.7,Blue,LA,High School,Unsatisfied,Yes
20.0,70071.0,45.17,172.9,Black,HOU,Bachelors,Neutral,Yes
34.0,140507.0,49.51,188.0,Black,CHI,Masters,Unsatisfied,Yes
50.0,54812.0,78.69,169.0,Black,CHI,,Very Unsatisfied,No
65.0,69570.0,30.13,183.4,,HOU,Bachelors,Neutral,Yes
29.0,70901.0,79.76,178.7,Blue,LA,Masters,Satisfied,Yes
76.0,80186.0,61.36,177.4,Red,NY,Masters,Neutral,Yes
68.0,142066.0,56.26,149.9,Blue,HOU,Masters,,No
39.0,148364.0,35.23,179.3,Yellow,NY,Masters,Satisfied,No
72.0,70251.0,58.57,168.7,Green,CHI,PhD,Neutral,Yes
39.0,85171.0,39.15,165.6,,HOU,Masters,Neutral,No
63.0,56160.0,69.0,155.2,Red,NY,Bachelors,Very Unsatisfied,No
47.0,,35.43,169.9,,DAL,Bachelors,Neutral,Yes
55.0,96208.0,48.3,170.3,Red,DAL,,Very Satisfied,Yes
55.0,99980.0,41.67,157.0,Green,DAL,Bachelors,,No
62.0,92320.0,35.19,155.3,Blue,NY,Bachelors,Very Unsatisfied,Yes
68.0,37929.0,61.12,174.9,Blue,DAL,PhD,Very Satisfied,Yes
71.0,86606.0,58.03,178.7,Blue,CHI,PhD,Very Satisfied,No
25.0,108442.0,68.14,171.9,Blue,NY,Bachelors,Unsatisfied,Yes
44.0,120154.0,23.3,181.5,Black,CHI,High School,Very Satisfied,Yes
44.0,82559.0,65.96,169.1,Black,LA,High School,Satisfied,No
51.0,74205.0,87.58,169.5,Red,NY,Masters,,No
38.0,130694.0,43.23,160.8,Black,DAL,PhD,Unsatisfied,No
47.0,88475.0,78.43,154.4,Blue,DAL,Bachelors,Neutral,No
50.0,84341.0,46.05,188.5,Blue,LA,Bachelors,Very Satisfied,No
45.0,115377.0,29.41,181.3,Black,HOU,Masters,,Yes
64.0,62863.0,45.42,156.1,Yellow,LA,Bachelors,,No
50.0,101837.0,65.72,171.6,,DAL,High School,Unsatisfied,No
22.0,85439.0,37.43,169.0,Green,DAL,High School,Satisfied,Yes
77.0,27194.0,40.99,167.3,Red,HOU,High School,Unsatisfied,No
78.0,91387.0,58.9,165.9,Red,LA,Masters,Unsatisfied,No
65.0,141361.0,50.05,173.8,Red,CHI,,Neutral,No
36.0,101914.0,58.77,178.2,Black,LA,PhD,Neutral,Yes
21.0,86214.0,53.57,174.0,Red,CHI,High School,Neutral,No
52.0,116176.0,57.19,168.8,Blue,DAL,Bachelors,Unsatisfied,No
66.0,119292.0,43.52,168.4,Red,DAL,High School,Very Satisfied,Yes
34.0,49777.0,53.48,179.4,Blue,LA,PhD,Unsatisfied,Yes
61.0,145355.0,36.09,174.6,Black,DAL,Masters,Neutral,No
45.0,46183.0,69.33,170.7,Black,HOU,PhD,Unsatisfied,No
47.0,47445.0,40.49,169.6,Red,NY,High School,Very Satisfied,Yes
46.0,87038.0,66.93,173.5,Blue,CHI,Masters,Satisfied,No
63.0,136477.0,46.5,165.3,Blue,DAL,High School,Very Unsatisfied,No
70.0,107201.0,53.03,178.2,Blue,CHI,High School,Neutral,No
23.0,36198.0,42.58,159.2,Blue,LA,High School,Unsatisfied,No
52.0,41411.0,34.76,165.9,Green,HOU,Bachelors,Very Satisfied,Yes
77.0,70577.0,23.83,176.1,Black,CHI,High School,Neutral,Yes
58.0,35867.0,34.17,158.7,Blue,DAL,Bachelors,Neutral,Yes
54.0,82501.0,45.14,154.3,Green,NY,High School,Satisfied,Yes
41.0,34266.0,53.18,170.6,,HOU,PhD,Very Unsatisfied,No
46.0,59422.0,65.16,153.0,Black,LA,Masters,Unsatisfied,No
66.0,55208.0,43.31,157.0,Yellow,DAL,Bachelors,Unsatisfied,No
63.0,128538.0,36.77,177.6,Red,HOU,PhD,Neutral,Yes
70.0,141544.0,28.36,168.0,Black,DAL,High School,Very Satisfied,Yes
48.0,51213.0,57.2,182.9,Yellow,LA,Bachelors,Neutral,No
52.0,27367.0,70.75,158.0,Red,LA,Bachelors,,Yes
77.0,144158.0,68.99,169.1,Red,NY,High School,Very Unsatisfied,Yes
50.0,99026.0,60.65,174.0,Red,HOU,High School,Satisfied,No
69.0,55362.0,59.58,158.3,,NY,PhD,Very Satisfied,No
78.0,139377.0,75.46,180.3,Blue,NY,High School,Unsatisfied,No
38.0,71588.0,54.98,175.1,Red,NY,PhD,,No
49.0,58285.0,59.69,153.9,Blue,CHI,High School,Satisfied,Yes
40.0,146683.0,45.19,169.6,Red,LA,PhD,Unsatisfied,Yes
50.0,145085.0,29.57,173.9,Green,NY,,Very Unsatisfied,No
20.0,94755.0,39.74,164.1,Red,CHI,Bachelors,,No
35.0,91846.0,49.86,155.2,Black,CHI,High School,Very Unsatisfied,No
42.0,56307.0,50.91,172.8,Yellow,CHI,High School,Neutral,No
59.0,115167.0,78.89,192.1,Red,NY,Bachelors,Very Unsatisfied,No
48.0,100280.0,51.22,166.1,Yellow,CHI,Bachelors,Unsatisfied,No
71.0,39867.0,67.68,185.7,Yellow,NY,High School,Unsatisfied,Yes
75.0,76523.0,43.47,162.5,Green,HOU,Bachelors,Unsatisfied,Yes
20.0,104161.0,45.32,172.2,Yellow,LA,High School,Neutral,Yes
57.0,26378.0,30.06,177.7,Green,DAL,Masters,Unsatisfied,No
63.0,104685.0,38.87,169.9,,NY,Masters,Very Satisfied,No
41.0,127669.0,57.9,167.0,Blue,LA,High School,,Yes
67.0,96958.0,50.11,177.3,Green,NY,Masters,Unsatisfied,No
49.0,47926.0,64.14,188.9,Yellow,HOU,Bachelors,Unsatisfied,Yes
64.0,123215.0,52.72,173.0,Yellow,LA,,Very Unsatisfied,Yes
39.0,118707.0,44.71,164.8,Red,LA,High School,Very Satisfied,Yes
40.0,33180.0,82.22,168.1,,CHI,High School,Very Satisfied,Yes
19.0,112837.0,48.59,195.2,Red,NY,Masters,Neutral,Yes
44.0,138070.0,67.45,171.3,Green,NY,PhD,Very Satisfied,Yes
59.0,56931.0,43.98,164.1,Blue,DAL,Masters,,Yes
19.0,44014.0,60.64,158.5,Black,CHI,,Neutral,No
43.0,,63.92,151.7,Red,CHI,High School,Satisfied,Yes
34.0,116472.0,53.13,173.6,Yellow,DAL,High School,Very Unsatisfied,No
57.0,99872.0,14.68,176.5,Red,CHI,,Very Unsatisfied,Yes
50.0,78502.0,50.27,166.0,Green,CHI,Bachelors,Satisfied,No
26.0,107736.0,68.46,169.9,Red,HOU,PhD,Neutral,No
60.0,25470.0,57.91,158.3,Blue,LA,PhD,Satisfied,No
71.0,,56.69,171.3,Green,DAL,Bachelors,Very Satisfied,No
65.0,34953.0,24.17,174.8,Yellow,HOU,Masters,Unsatisfied,Yes
56.0,124580.0,39.19,164.6,Yellow,HOU,High School,,Yes
46.0,58507.0,56.17,186.9,Green,HOU,Bachelors,Satisfied,Yes
59.0,138961.0,56.16,161.6,Blue,CHI,Masters,Very Satisfied,No
72.0,112969.0,68.22,172.8,Red,DAL,,Neutral,No
43.0,111493.0,47.83,178.5,Black,CHI,Bachelors,,No
52.0,26523.0,56.09,169.2,Yellow,CHI,,Unsatisfied,Yes
67.0,106923.0,50.25,168.1,Blue,HOU,Masters,,Yes
42.0,77190.0,35.2,155.7,Blue,NY,Bachelors,Unsatisfied,No
41.0,67761.0,16.16,183.6,Blue,DAL,Bachelors,Unsatisfied,Yes
30.0,51169.0,56.47,168.3,Red,DAL,High School,Unsatisfied,Yes
77.0,65641.0,52.61,175.4,Blue,HOU,PhD,Unsatisfied,No
75.0,42990.0,40.73,176.7,Blue,HOU,Masters,Very Satisfied,Yes
24.0,49661.0,25.71,163.7,Green,LA,Bachelors,,Yes
74.0,33419.0,59.45,168.0,Green,HOU,High School,Satisfied,Yes
53.0,34457.0,46.01,183.3,Blue,CHI,Bachelors,Very Unsatisfied,Yes
62.0,87600.0,58.35,158.8,Blue,HOU,,Neutral,Yes
37.0,123619.0,77.96,191.3,Green,DAL,High School,Satisfied,Yes
18.0,96102.0,17.88,162.6,Red,NY,Bachelors,Very Unsatisfied,Yes
25.0,53085.0,39.51,158.2,Green,NY,High School,Very Unsatisfied,Yes
63.0,117064.0,46.86,171.3,Green,CHI,Masters,Very Unsatisfied,Yes
33.0,70654.0,71.82,192.1,Green,NY,PhD,Very Unsatisfied,No
31.0,26130.0,25.45,150.9,Green,HOU,High School,,Yes
29.0,125723.0,79.04,168.6,Black,NY,Bachelors,Very Unsatisfied,Yes
68.0,22042.0,52.04,174.8,Yellow,HOU,Masters,Very Satisfied,No
40.0,90134.0,48.56,170.3,Red,LA,PhD,Very Satisfied,No
32.0,62982.0,47.03,173.8,Red,DAL,Bachelors,,No
45.0,118422.0,43.46,162.8,Blue,CHI,PhD,,Yes
51.0,85185.0,65.72,164.0,Black,LA,Masters,Very Unsatisfied,Yes
19.0,,33.97,168.5,Blue,NY,Bachelors,Unsatisfied,Yes
49.0,134161.0,55.18,158.7,Red,CHI,High School,Very Satisfied,Yes
40.0,72709.0,44.24,169.6,Red,HOU,Masters,,Yes
39.0,48716.0,38.57,166.1,Blue,LA,High School,Very Unsatisfied,Yes
68.0,98137.0,88.79,165.3,Yellow,DAL,Bachelors,Satisfied,No
42.0,56018.0,56.29,173.2,Blue,DAL,Bachelors,,Yes
75.0,28061.0,59.2,151.8,Yellow,LA,Bachelors,Satisfied,Yes
79.0,28609.0,67.07,167.7,Yellow,LA,High School,Very Unsatisfied,Yes
78.0,55371.0,28.68,193.2,Green,LA,Masters,Unsatisfied,Yes
39.0,130350.0,76.28,159.1,Red,NY,PhD,Unsatisfied,No
75.0,103021.0,12.37,182.9,Green,DAL,,Very Unsatisfied,Yes
75.0,40805.0,38.47,170.5,Red,DAL,Bachelors,Neutral,No
39.0,27857.0,43.11,164.0,Green,NY,Bachelors,Very Unsatisfied,No
66.0,31620.0,58.73,156.8,Yellow,CHI,Bachelors,Satisfied,No
69.0,28177.0,53.28,171.4,Green,DAL,Bachelors,Very Satisfied,No
59.0,50111.0,47.5,184.5,Black,CHI,Masters,Very Satisfied,No
23.0,140770.0,49.82,166.1,Green,CHI,Bachelors,Very Satisfied,No
32.0,108578.0,35.33,169.2,Green,CHI,Bachelors,,No
71.0,104181.0,27.54,180.1,Green,DAL,,Unsatisfied,Yes
60.0,109941.0,60.9,173.4,Black,HOU,Bachelors,,Yes
77.0,147049.0,60.41,154.3,Red,CHI,High School,Unsatisfied,No
54.0,31826.0,73.77,171.0,Green,HOU,Bachelors,Satisfied,No
50.0,33890.0,38.15,185.1,Red,NY,,Very Unsatisfied,No
25.0,102428.0,60.39,169.6,Blue,HOU,Masters,Satisfied,Yes
70.0,137067.0,45.74,142.6,Yellow,HOU,High School,Very Satisfied,No
77.0,146044.0,67.86,173.9,Blue,LA,Masters,Satisfied,No
61.0,78031.0,65.33,168.0,Black,CHI,Masters,Very Satisfied,No
61.0,139440.0,53.17,151.7,Black,DAL,,Unsatisfied,No
22.0,132134.0,44.91,153.2,Red,LA,Masters,Very Unsatisfied,Yes
56.0,95020.0,64.41,179.8,Red,HOU,Masters,,Yes
21.0,25495.0,59.7,162.7,Green,NY,,Satisfied,No
23.0,48481.0,39.73,160.9,,DAL,,Very Unsatisfied,Yes
62.0,31267.0,30.08,169.6,Red,NY,Masters,Neutral,Yes
49.0,137897.0,45.67,163.6,Red,HOU,Bachelors,,No
69.0,125702.0,72.73,171.0,Red,NY,PhD,Neutral,No
47.0,26743.0,67.2,168.0,Yellow,LA,High School,Very Unsatisfied,No
64.0,74800.0,33.32,158.0,Red,NY,Masters,Very Satisfied,No
52.0,123475.0,32.48,164.9,Yellow,LA,High School,Neutral,No
72.0,68773.0,69.12,174.4,Black,CHI,Bachelors,,No
57.0,77042.0,32.97,170.4,Green,DAL,High School,,No
69.0,69476.0,57.64,169.2,Blue,NY,Masters,Very Satisfied,Yes
33.0,147967.0,40.76,189.4,Red,LA,,Neutral,No
30.0,112105.0,74.26,177.3,Yellow,HOU,,Neutral,No
67.0,48552.0,38.44,178.5,Red,HOU,High School,Very Unsatisfied,Yes
77.0,85242.0,67.15,168.3,Red,LA,Masters,Satisfied,Yes
59.0,65772.0,52.77,172.2,Yellow,DAL,Bachelors,Very Satisfied,No
47.0,63730.0,53.78,165.7,Red,CHI,Masters,Very Unsatisfied,No
36.0,48948.0,20.45,177.8,Blue,CHI,Bachelors,Unsatisfied,Yes
34.0,96311.0,16.96,168.9,Black,DAL,Bachelors,Neutral,Yes
73.0,89093.0,46.69,172.2,Green,NY,PhD,,Yes
36.0,,53.7,171.6,,LA,PhD,Very Unsatisfied,No
45.0,36535.0,33.12,169.8,Yellow,CHI,PhD,Satisfied,Yes
75.0,86490.0,33.67,199.4,Blue,DAL,Masters,Very Satisfied,Yes
72.0,66562.0,58.42,163.3,Red,CHI,High School,Very Unsatisfied,No
43.0,139042.0,58.44,163.2,Black,CHI,High School,Satisfied,Yes
54.0,145251.0,47.93,176.9,Black,NY,High School,,No
43.0,109080.0,61.7,164.0,Yellow,CHI,PhD,Satisfied,No
70.0,147844.0,32.39,167.1,Red,LA,Bachelors,Unsatisfied,Yes
79.0,78535.0,44.66,159.1,Red,DAL,High School,Satisfied,No
40.0,118991.0,74.72,174.9,Red,NY,Bachelors,Very Satisfied,Yes
26.0,61269.0,51.02,175.0,Black,NY,Masters,Unsatisfied,Yes
29.0,100674.0,51.89,166.8,Red,DAL,High School,,No
70.0,62462.0,84.59,177.1,Red,LA,Bachelors,Unsatisfied,Yes
18.0,,29.01,151.4,Red,CHI,High School,Unsatisfied,Yes
75.0,43147.0,61.95,162.9,Red,CHI,PhD,Neutral,Yes
75.0,65528.0,74.96,168.3,Yellow,LA,Bachelors,Unsatisfied,Yes
18.0,97095.0,45.13,158.3,Black,HOU,Masters,Unsatisfied,Yes
64.0,133100.0,62.89,152.5,Green,DAL,PhD,Neutral,Yes
51.0,88931.0,35.27,166.9,,LA,PhD,Neutral,No
49.0,110925.0,39.7,176.9,Red,CHI,Bachelors,Very Satisfied,Yes
79.0,86381.0,55.77,182.8,Green,DAL,Bachelors,,Yes
71.0,119468.0,61.98,164.5,Blue,DAL,,,No
65.0,131258.0,66.81,177.3,Green,CHI,High School,Unsatisfied,Yes
42.0,83749.0,73.54,176.4,Yellow,LA,Masters,Very Satisfied,Yes
57.0,58672.0,48.99,182.2,Black,HOU,Masters,,No
62.0,33731.0,67.9,166.5,Yellow,DAL,Masters,Neutral,No
70.0,144647.0,44.87,152.0,Black,DAL,High School,Neutral,Yes
18.0,,63.53,170.7,Black,DAL,,Neutral,No
33.0,,53.11,159.9,Black,LA,Bachelors,Neutral,Yes
78.0,71024.0,56.69,162.8,Blue,DAL,PhD,Satisfied,Yes
56.0,136712.0,56.35,167.0,Green,CHI,Bachelors,Neutral,No
22.0,121121.0,25.93,166.6,Yellow,CHI,Bachelors,,No
39.0,23832.0,33.14,171.4,Yellow,NY,,Satisfied,No
46.0,52332.0,51.54,177.0,Black,DAL,Masters,,No
72.0,32467.0,24.69,166.3,Blue,HOU,Bachelors,Neutral,Yes
20.0,61025.0,62.47,174.0,Blue,NY,Masters,Unsatisfied,No
29.0,33107.0,63.07,170.1,Red,DAL,,Neutral,No
43.0,148347.0,54.91,179.4,Blue,DAL,High School,Neutral,No
33.0,97994.0,33.18,168.1,Black,LA,Bachelors,Satisfied,Yes
68.0,114202.0,70.7,169.2,Black,LA,Bachelors,Neutral,Yes
54.0,,80.56,166.3,Green,CHI,Bachelors,Neutral,No
39.0,22581.0,52.21,168.4,Black,NY,Bachelors,Very Unsatisfied,Yes
74.0,95118.0,57.66,162.2,Green,NY,,,Yes
46.0,144010.0,53.03,161.2,Blue,NY,High School,Very Satisfied,No
31.0,71638.0,57.96,177.8,Red,CHI,PhD,Unsatisfied,Yes
45.0,143714.0,48.21,159.2,Yellow,HOU,Bachelors,Unsatisfied,Yes
22.0,28418.0,49.48,166.8,Black,HOU,Bachelors,Satisfied,Yes
64.0,113627.0,63.59,180.2,Blue,HOU,High School,Unsatisfied,Yes
66.0,49113.0,85.18,166.5,Black,NY,Masters,Very Unsatisfied,Yes
47.0,104363.0,29.0,178.3,Green,DAL,Masters,,Yes
63.0,143607.0,48.44,164.1,Blue,NY,Bachelors,Neutral,Yes
79.0,83044.0,32.29,159.5,Yellow,DAL,PhD,Unsatisfied,Yes
69.0,99955.0,73.88,154.1,Green,LA,Bachelors,Unsatisfied,Yes
22.0,81030.0,41.18,183.1,Blue,CHI,PhD,Neutral,Yes
29.0,31814.0,28.35,158.6,Yellow,HOU,PhD,Very Unsatisfied,Yes
33.0,119340.0,59.57,177.5,Green,NY,Bachelors,Very Satisfied,Yes
43.0,30024.0,76.16,160.0,Yellow,NY,Bachelors,Very Unsatisfied,No
43.0,83288.0,59.95,183.2,Blue,LA,High School,Very Unsatisfied,No
65.0,129236.0,53.07,192.1,Green,DAL,PhD,Satisfied,Yes
38.0,77836.0,56.14,153.1,Red,HOU,Masters,Satisfied,No
56.0,27435.0,71.22,159.2,Black,CHI,Bachelors,Neutral,Yes
53.0,87084.0,36.89,177.7,Red,DAL,Bachelors,Satisfied,No
50.0,144023.0,48.32,175.1,Yellow,DAL,Masters,,Yes
79.0,90601.0,43.21,177.8,Blue,HOU,High School,Neutral,Yes
47.0,108416.0,32.48,164.3,Black,CHI,Bachelors,,No
54.0,140871.0,45.07,189.9,Blue,HOU,High School,Unsatisfied,No
40.0,138645.0,66.62,171.2,Yellow,HOU,Masters,,Yes
75.0,23407.0,58.5,157.8,Blue,NY,Masters,Very Satisfied,No
27.0,118943.0,59.66,167.5,Green,CHI,High School,Satisfied,Yes
71.0,52940.0,52.2,158.0,Green,DAL,High School,Neutral,Yes
22.0,25666.0,57.85,185.9,Yellow,HOU,High School,,Yes
53.0,57122.0,37.99,163.4,Blue,LA,Masters,Neutral,No
51.0,138647.0,45.36,174.9,Yellow,CHI,High School,Unsatisfied,No
69.0,45092.0,52.88,165.3,,LA,Bachelors,Unsatisfied,Yes
48.0,149753.0,54.16,163.8,Blue,DAL,Masters,Very Satisfied,Yes
27.0,143402.0,54.8,150.9,Green,CHI,High School,Very Unsatisfied,No
75.0,95645.0,47.92,176.0,Red,NY,Bachelors,Very Satisfied,Yes
36.0,121190.0,44.34,183.0,Green,CHI,Bachelors,Very Unsatisfied,Yes
75.0,120468.0,97.37,160.8,Blue,DAL,High School,Very Unsatisfied,Yes
49.0,149207.0,63.6,154.5,,NY,Bachelors,Very Satisfied,No
18.0,46505.0,56.2,178.0,Blue,DAL,Bachelors,Satisfied,Yes
73.0,56713.0,46.5,153.5,Blue,CHI,Bachelors,Very Satisfied,Yes
22.0,74387.0,43.23,182.2,Black,DAL,High School,,Yes
62.0,63169.0,48.04,161.0,Red,CHI,High School,Neutral,Yes
21.0,93282.0,54.39,159.0,Green,NY,Bachelors,,Yes
33.0,97511.0,21.79,172.5,Black,CHI,High School,Neutral,Yes
41.0,71742.0,26.46,159.6,,DAL,High School,,Yes
33.0,60522.0,40.45,162.9,Blue,DAL,Bachelors,Very Unsatisfied,Yes
72.0,101132.0,53.11,173.5,Green,DAL,Bachelors,Very Satisfied,Yes
19.0,139622.0,46.41,145.7,Yellow,LA,Masters,Unsatisfied,Yes
66.0,138764.0,72.17,186.4,Red,LA,Bachelors,Unsatisfied,Yes
45.0,123489.0,27.76,170.4,Green,LA,,,No
49.0,119397.0,38.73,157.1,Black,HOU,Masters,Satisfied,No
44.0,23880.0,72.8,159.8,Yellow,CHI,Bachelors,Very Unsatisfied,Yes
37.0,63454.0,51.97,179.9,Green,LA,High School,Satisfied,Yes
41.0,75711.0,63.27,176.0,Black,DAL,High School,Unsatisfied,No
29.0,63539.0,80.77,183.9,Blue,DAL,Masters,Very Unsatisfied,No
67.0,128984.0,39.59,163.2,Green,LA,Masters,Very Satisfied,Yes
52.0,88321.0,48.51,173.0,Blue,LA,Masters,Neutral,No
77.0,107985.0,45.91,174.3,Yellow,DAL,Masters,Unsatisfied,Yes
50.0,34799.0,20.68,177.0,Yellow,LA,PhD,Very Unsatisfied,Yes
50.0,134584.0,45.34,181.3,Yellow,HOU,High School,Very Unsatisfied,No
78.0,124843.0,63.22,162.8,Blue,HOU,Bachelors,Neutral,No
68.0,80102.0,58.11,168.9,Blue,HOU,High School,,Yes
60.0,70726.0,59.29,163.9,Black,NY,Bachelors,,No
54.0,68784.0,44.37,169.5,Green,HOU,High School,Very Satisfied,Yes
29.0,140364.0,40.16,177.0,Black,DAL,,Very Satisfied,No
20.0,133034.0,69.04,153.5,Blue,NY,Masters,Unsatisfied,Yes
18.0,63333.0,42.54,181.1,Green,DAL,Masters,Very Satisfied,Yes
50.0,60828.0,54.41,158.6,Yellow,DAL,Bachelors,Satisfied,No
57.0,89526.0,52.45,166.9,,LA,Bachelors,Very Unsatisfied,Yes
27.0,74362.0,71.93,182.4,Black,CHI,High School,Satisfied,No
60.0,73997.0,64.57,173.3,Black,HOU,Masters,Unsatisfied,Yes
61.0,143973.0,30.57,173.4,Blue,CHI,High School,Very Satisfied,Yes
46.0,70341.0,32.19,158.2,Green,CHI,High School,Very Satisfied,Yes
30.0,,58.68,159.6,Yellow,LA,High School,,No
29.0,122399.0,49.03,179.4,Blue,CHI,PhD,Neutral,No
48.0,34549.0,43.17,164.1,Yellow,HOU,PhD,Neutral,Yes
63.0,103795.0,65.23,165.1,Red,NY,PhD,Very Satisfied,Yes
19.0,76920.0,52.81,179.6,Red,DAL,PhD,Very Unsatisfied,Yes
78.0,105326.0,50.79,159.5,Yellow,HOU,Masters,Neutral,No
68.0,95515.0,61.7,172.7,Red,LA,PhD,Unsatisfied,No
67.0,149392.0,44.37,170.4,Green,NY,High School,,Yes
52.0,40316.0,73.53,170.0,Green,LA,Bachelors,Very Unsatisfied,Yes
40.0,46183.0,38.18,164.8,Blue,HOU,Bachelors,,No
34.0,113860.0,59.85,164.2,Yellow,DAL,High School,Unsatisfied,Yes
43.0,44624.0,71.51,159.2,Blue,CHI,Masters,Neutral,Yes
25.0,82515.0,29.34,174.8,Green,CHI,High School,Unsatisfied,No
46.0,123712.0,44.85,163.3,Green,LA,Masters,Very Satisfied,No
43.0,105781.0,67.13,179.7,Green,NY,PhD,Very Unsatisfied,Yes
27.0,66705.0,67.36,167.8,Black,DAL,Bachelors,Satisfied,No
43.0,109326.0,47.43,159.4,Red,LA,High School,Neutral,Yes
79.0,46756.0,38.98,167.6,Blue,DAL,Bachelors,Very Unsatisfied,No
51.0,80390.0,64.34,165.9,Blue,LA,High School,Satisfied,No
68.0,88369.0,67.75,180.1,Green,NY,High School,Very Satisfied,No
58.0,90821.0,32.53,166.3,Black,HOU,Masters,Unsatisfied,No
24.0,29589.0,31.94,167.2,Blue,CHI,Bachelors,Very Satisfied,No
21.0,,53.38,184.1,,DAL,High School,Very Unsatisfied,No
75.0,34116.0,59.44,175.1,Black,DAL,High School,Very Unsatisfied,Yes
70.0,93181.0,45.51,186.6,Green,NY,Masters,Neutral,Yes
67.0,64786.0,60.19,182.6,Black,DAL,Masters,Satisfied,Yes
62.0,114686.0,39.35,161.1,Red,HOU,,Satisfied,Yes
28.0,143711.0,18.28,179.9,Blue,HOU,High School,Neutral,No
46.0,96425.0,43.64,185.3,Red,NY,Bachelors,Very Satisfied,No
73.0,50286.0,50.95,185.3,Blue,LA,Masters,,Yes
53.0,123081.0,45.86,179.9,Red,LA,Masters,Very Satisfied,No
42.0,35994.0,32.62,179.7,Blue,DAL,High School,Unsatisfied,No
38.0,121039.0,22.77,167.0,Green,DAL,PhD,Very Unsatisfied,Yes
,131915.0,42.29,161.6,Yellow,NY,Masters,Unsatisfied,Yes
74.0,142961.0,63.46,166.5,Black,HOU,High School,Neutral,Yes
53.0,110198.0,68.84,153.4,Blue,NY,,Satisfied,No
27.0,124672.0,67.82,183.4,Black,LA,Masters,Unsatisfied,No
54.0,46639.0,37.76,167.2,Blue,HOU,PhD,Very Unsatisfied,No
26.0,37205.0,32.69,182.9,Yellow,DAL,Bachelors,Satisfied,Yes
41.0,76677.0,57.45,157.7,Green,LA,,Very Satisfied,No
52.0,52930.0,59.53,180.8,Green,CHI,Bachelors,Satisfied,No
