age,income,score,height,color,city,education,satisfaction,purchased
52.0,,48.56,178.0,Yellow,CHI,Bachelors,Satisfied,No
65.0,,65.65,164.5,Black,NY,Bachelors,Very Satisfied,No
79.0,35890.0,63.35,175.6,,CHI,High School,Neutral,No
42.0,138654.0,42.63,169.3,Red,LA,Masters,Very Unsatisfied,No
52.0,46483.0,32.61,168.8,,CHI,High School,Satisfied,Yes
42.0,,62.72,163.0,Black,HOU,Bachelors,Very Satisfied,No
46.0,112217.0,69.0,186.4,Green,HOU,Masters,,No
35.0,122672.0,44.9,175.0,Black,NY,Bachelors,Satisfied,No
63.0,58085.0,56.38,181.0,Yellow,DAL,High School,Satisfied,Yes
35.0,141934.0,64.08,,Black,NY,,Neutral,No
19.0,,,158.8,,NY,Masters,Unsatisfied,No
71.0,61000.0,72.84,174.3,Blue,HOU,High School,Unsatisfied,No
52.0,33025.0,44.75,162.2,Black,LA,Bachelors,Neutral,Yes
33.0,140580.0,73.69,177.4,Blue,DAL,Masters,Neutral,No
78.0,49940.0,,,Green,CHI,Masters,Unsatisfied,Yes
58.0,141878.0,55.19,159.6,,DAL,,Unsatisfied,No
53.0,139492.0,75.42,170.1,Green,CHI,High School,Very Satisfied,No
50.0,,,181.8,Blue,NY,Masters,,Yes
,44701.0,69.01,171.3,,HOU,Bachelors,,No
50.0,102697.0,61.56,160.2,Green,NY,,Satisfied,No
31.0,61795.0,43.21,,Red,CHI,PhD,Neutral,No
38.0,149163.0,,165.4,Red,HOU,Masters,Satisfied,
,110990.0,70.66,190.2,Black,CHI,Bachelors,Very Unsatisfied,Yes
37.0,122793.0,51.89,158.5,Blue,HOU,High School,,Yes
73.0,33115.0,,165.0,Black,,Bachelors,Unsatisfied,Yes
25.0,59038.0,56.93,166.8,Green,LA,Bachelors,,Yes
24.0,76433.0,57.7,176.7,,DAL,PhD,Very Unsatisfied,No
20.0,66999.0,61.27,,Blue,DAL,Bachelors,Very Unsatisfied,
34.0,,49.28,186.5,Black,NY,PhD,Very Satisfied,No
50.0,61484.0,72.44,176.9,Blue,HOU,High School,Unsatisfied,Yes
65.0,127747.0,,171.9,Black,NY,Bachelors,Very Satisfied,Yes
29.0,27688.0,43.4,172.3,Black,HOU,PhD,Neutral,Yes
76.0,122545.0,,173.4,,CHI,High School,,Yes
68.0,142018.0,33.8,177.7,Green,NY,High School,Very Unsatisfied,No
39.0,127230.0,77.96,158.4,Green,LA,Bachelors,Very Unsatisfied,No
72.0,43255.0,45.53,,,NY,Bachelors,Very Satisfied,No
39.0,99747.0,57.9,177.8,Red,CHI,Bachelors,Unsatisfied,No
63.0,102088.0,43.57,159.1,Yellow,LA,Masters,Neutral,No
47.0,66617.0,56.2,187.9,Yellow,DAL,Bachelors,Very Satisfied,Yes
55.0,62108.0,62.29,167.9,Black,CHI,High School,Satisfied,No
55.0,61259.0,,173.2,,CHI,Bachelors,,No
62.0,,65.16,179.6,Green,HOU,Bachelors,Unsatisfied,No
68.0,90569.0,28.49,158.4,Yellow,HOU,Masters,Satisfied,No
71.0,86057.0,61.15,180.1,Green,NY,Bachelors,Satisfied,Yes
25.0,116360.0,,159.3,Green,NY,Bachelors,,No
44.0,143497.0,45.5,162.8,Blue,NY,Bachelors,Very Unsatisfied,Yes
44.0,98792.0,69.2,170.1,,CHI,High School,Satisfied,No
51.0,130080.0,35.52,171.7,Black,CHI,Masters,,No
38.0,46293.0,58.41,169.8,Red,CHI,Bachelors,Neutral,Yes
47.0,50607.0,50.34,160.6,,CHI,Bachelors,Neutral,Yes
50.0,,,173.0,,LA,PhD,Neutral,No
45.0,110413.0,41.98,167.3,Black,LA,Masters,Neutral,No
64.0,127148.0,65.55,177.7,Yellow,DAL,Bachelors,,No
50.0,56069.0,58.44,167.9,Yellow,CHI,,Satisfied,Yes
22.0,106079.0,48.89,,Blue,NY,High School,Satisfied,No
77.0,47213.0,62.12,173.9,Yellow,NY,Masters,Very Satisfied,No
78.0,38663.0,27.84,,Yellow,DAL,,Satisfied,Yes
65.0,62582.0,47.1,176.0,,HOU,High School,Satisfied,Yes
36.0,,36.88,155.2,Red,NY,High School,Satisfied,Yes
21.0,114526.0,23.58,181.2,Yellow,LA,Bachelors,Very Satisfied,
52.0,54449.0,63.35,177.2,Green,NY,Masters,Very Satisfied,No
66.0,33116.0,56.88,146.6,,HOU,Masters,Satisfied,Yes
34.0,118395.0,45.65,,Yellow,NY,High School,,No
61.0,23706.0,42.61,183.6,,HOU,Masters,Very Unsatisfied,Yes
45.0,36147.0,28.86,189.8,Black,HOU,,Very Unsatisfied,No
47.0,119264.0,47.68,171.3,Red,NY,High School,Neutral,Yes
46.0,40543.0,59.25,195.3,,CHI,Masters,Satisfied,No
63.0,119147.0,,168.4,,DAL,High School,,No
,134906.0,67.67,174.6,,NY,Bachelors,Satisfied,No
23.0,28895.0,27.76,160.0,,DAL,High School,Very Satisfied,No
52.0,82058.0,19.82,155.8,Blue,NY,PhD,,Yes
77.0,42412.0,,176.7,Yellow,CHI,Masters,Very Satisfied,No
58.0,,59.71,,,NY,,Very Unsatisfied,Yes
54.0,33251.0,57.75,164.9,Red,NY,Bachelors,Very Satisfied,Yes
41.0,148472.0,30.33,,,CHI,High School,Very Satisfied,Yes
46.0,130533.0,46.7,172.9,Green,NY,,,No
66.0,25109.0,54.5,165.8,Red,LA,High School,Neutral,Yes
63.0,44632.0,,168.9,Blue,CHI,,,No
70.0,115276.0,22.05,168.5,Green,NY,Masters,Neutral,Yes
48.0,32151.0,49.68,182.3,Red,CHI,,Unsatisfied,Yes
52.0,66165.0,54.57,164.8,Black,DAL,,Very Satisfied,No
77.0,75276.0,34.27,,Blue,HOU,Bachelors,,Yes
50.0,115269.0,,155.9,,LA,High School,,No
69.0,26325.0,38.5,182.7,Yellow,LA,Masters,Very Unsatisfied,No
78.0,108227.0,60.6,166.0,,NY,Bachelors,Very Unsatisfied,Yes
38.0,114964.0,68.14,,,HOU,Bachelors,Very Unsatisfied,No
49.0,95586.0,35.11,166.2,Black,CHI,PhD,,Yes
40.0,21912.0,35.16,162.3,Green,DAL,High School,,No
50.0,56989.0,67.42,159.1,Yellow,LA,Bachelors,Neutral,No
20.0,27374.0,55.74,152.3,Blue,DAL,High School,Satisfied,Yes
35.0,53034.0,56.82,183.7,Red,LA,Bachelors,Neutral,No
42.0,132993.0,32.57,166.7,,HOU,PhD,Very Unsatisfied,No
59.0,105402.0,56.28,167.7,,CHI,Bachelors,Satisfied,No
48.0,66678.0,50.93,176.6,Red,HOU,PhD,Unsatisfied,No
71.0,111792.0,63.67,171.3,Blue,LA,Masters,Neutral,No
75.0,113305.0,59.86,166.4,,CHI,Bachelors,Satisfied,No
20.0,,47.15,167.2,,NY,PhD,Satisfied,Yes
57.0,30198.0,39.99,171.9,Black,DAL,High School,Unsatisfied,Yes
63.0,114817.0,61.52,178.2,Black,LA,Bachelors,Satisfied,No
41.0,90100.0,56.87,164.6,,DAL,Bachelors,Unsatisfied,Yes
67.0,147776.0,26.06,168.3,,NY,Masters,Unsatisfied,Yes
49.0,56996.0,37.19,178.1,Yellow,CHI,,Neutral,Yes
64.0,80794.0,,,Green,HOU,High School,Neutral,Yes
39.0,27155.0,,171.6,Blue,NY,Bachelors,Neutral,No
40.0,67952.0,36.11,179.1,Red,LA,Masters,Neutral,No
19.0,143899.0,66.07,160.7,Black,CHI,Bachelors,Very Satisfied,No
44.0,,36.25,164.9,Blue,HOU,PhD,,No
59.0,78944.0,24.88,,Blue,DAL,Bachelors,Very Satisfied,Yes
19.0,86246.0,38.83,154.8,Green,HOU,,Very Satisfied,Yes
43.0,31388.0,39.35,164.3,Black,DAL,Masters,Satisfied,Yes
34.0,94178.0,41.69,169.8,Green,CHI,PhD,Satisfied,No
57.0,,44.91,176.4,,CHI,High School,Unsatisfied,Yes
50.0,,56.12,,Green,HOU,PhD,,Yes
26.0,54091.0,70.2,150.5,Blue,NY,Bachelors,,No
60.0,,32.35,165.8,,CHI,,,Yes
71.0,71832.0,34.6,173.9,,LA,Bachelors,Neutral,No
65.0,,63.29,147.6,Blue,NY,,,Yes
56.0,,73.68,169.8,Blue,DAL,High School,,No
46.0,115705.0,,177.4,Green,DAL,High School,Neutral,No
59.0,84346.0,52.25,,Green,DAL,,Very Satisfied,Yes
72.0,106584.0,57.79,162.1,Red,HOU,High School,,
43.0,,48.22,169.4,,DAL,Masters,Neutral,No
52.0,39088.0,24.91,158.6,Blue,HOU,,Very Satisfied,No
67.0,25675.0,73.73,176.5,Black,DAL,High School,Satisfied,No
42.0,,13.33,185.7,,LA,,,No
41.0,22640.0,16.22,174.8,Red,LA,High School,Very Unsatisfied,No
30.0,83328.0,54.73,173.1,Blue,HOU,Masters,Neutral,Yes
77.0,32317.0,44.41,,Blue,DAL,High School,Unsatisfied,No
,64408.0,62.25,165.4,,HOU,High School,Very Unsatisfied,Yes
24.0,125680.0,24.57,180.1,Blue,NY,PhD,Satisfied,Yes
74.0,126442.0,53.19,,Yellow,DAL,High School,Unsatisfied,No
,123666.0,77.56,188.5,Green,LA,Masters,Neutral,No
,53462.0,,163.3,Red,LA,Masters,,Yes
37.0,106173.0,60.82,190.7,,HOU,,Unsatisfied,No
18.0,95921.0,59.11,177.4,Blue,HOU,,Neutral,No
25.0,77683.0,46.42,174.6,Blue,DAL,High School,Very Unsatisfied,No
63.0,35201.0,75.51,159.0,Black,HOU,Bachelors,,No
33.0,54536.0,,161.5,Yellow,LA,,Satisfied,Yes
31.0,44667.0,,,Blue,NY,Masters,,
29.0,130920.0,51.07,177.0,,LA,,Satisfied,Yes
68.0,85707.0,,167.5,,DAL,Masters,Unsatisfied,
40.0,55517.0,21.45,164.0,Black,CHI,Bachelors,Very Satisfied,Yes
,55870.0,48.9,157.4,Green,HOU,High School,Unsatisfied,
45.0,135308.0,58.13,161.4,Blue,CHI,PhD,Neutral,
51.0,132911.0,33.36,176.2,Yellow,CHI,High School,Neutral,No
19.0,,22.4,186.8,Black,HOU,,Very Satisfied,No
49.0,78332.0,40.37,170.4,Green,HOU,Masters,Satisfied,Yes
40.0,52844.0,47.09,154.1,Green,NY,Masters,Unsatisfied,Yes
39.0,104118.0,79.0,174.7,Blue,LA,Masters,,No
68.0,24237.0,56.78,175.5,Yellow,DAL,PhD,Very Unsatisfied,Yes
42.0,143110.0,59.33,180.1,Green,CHI,Masters,Satisfied,Yes
75.0,50465.0,74.66,158.4,Black,DAL,PhD,Unsatisfied,Yes
79.0,26027.0,,170.8,Red,DAL,PhD,Very Satisfied,Yes
78.0,98777.0,62.86,160.6,Red,NY,Masters,Neutral,No
39.0,30367.0,63.08,,Yellow,DAL,High School,Satisfied,No
75.0,47483.0,39.09,154.2,Blue,CHI,Masters,Neutral,No
75.0,75007.0,45.42,162.9,Green,DAL,Masters,Very Unsatisfied,No
39.0,100567.0,39.22,182.2,Yellow,HOU,,Neutral,Yes
66.0,120848.0,,182.1,Red,HOU,Masters,Neutral,No
69.0,117559.0,57.68,,,NY,,Unsatisfied,Yes
59.0,83268.0,68.94,177.1,,DAL,High School,Unsatisfied,No
23.0,113724.0,64.59,176.4,Black,HOU,High School,,No
32.0,134675.0,44.12,,Yellow,HOU,PhD,Very Unsatisfied,Yes
71.0,121161.0,56.66,173.7,Green,NY,High School,Very Unsatisfied,Yes
60.0,119857.0,78.22,,Blue,NY,,Very Unsatisfied,No
77.0,,,184.7,Red,HOU,Bachelors,,Yes
54.0,82924.0,,,Green,HOU,PhD,Very Unsatisfied,No
50.0,98092.0,,168.4,Yellow,DAL,Bachelors,Neutral,No
25.0,145545.0,52.95,169.4,Green,,Bachelors,,Yes
70.0,72892.0,54.23,180.4,Yellow,DAL,Masters,Very Unsatisfied,No
77.0,127457.0,64.76,166.0,Red,LA,,Satisfied,No
61.0,83034.0,41.82,183.1,Blue,LA,,Very Satisfied,Yes
61.0,,53.97,167.9,Blue,LA,PhD,Very Satisfied,Yes
22.0,46543.0,31.53,161.6,Yellow,CHI,High School,Very Unsatisfied,Yes
56.0,,32.57,161.9,Blue,DAL,High School,Unsatisfied,No
21.0,21074.0,64.87,179.0,Green,LA,,Satisfied,No
23.0,105124.0,28.5,,Red,NY,Bachelors,Neutral,No
62.0,33990.0,57.94,188.0,Blue,DAL,Bachelors,Satisfied,No
49.0,117064.0,37.09,173.9,,CHI,High School,Neutral,Yes
69.0,102948.0,,,,DAL,High School,Satisfied,No
47.0,102567.0,56.67,148.8,Yellow,HOU,High School,Very Unsatisfied,Yes
64.0,65793.0,85.02,164.6,Blue,DAL,,Neutral,Yes
52.0,100373.0,56.87,136.0,Black,DAL,Masters,Unsatisfied,Yes
72.0,58071.0,43.81,180.1,Yellow,CHI,High School,Unsatisfied,Yes
57.0,133048.0,,158.4,Black,LA,Bachelors,Unsatisfied,Yes
69.0,39546.0,,191.8,Blue,DAL,Bachelors,,No
33.0,66515.0,,176.6,Red,CHI,Bachelors,Very Satisfied,Yes
30.0,65875.0,63.17,186.3,Yellow,CHI,High School,,Yes
67.0,37286.0,,155.8,Black,NY,Bachelors,,Yes
77.0,,47.27,163.6,Yellow,HOU,Bachelors,,Yes
59.0,73219.0,,,,HOU,,Very Unsatisfied,Yes
47.0,,30.55,178.7,Green,HOU,High School,Unsatisfied,No
36.0,57844.0,34.09,176.8,Black,LA,,Neutral,Yes
34.0,31054.0,,156.4,,LA,PhD,,Yes
73.0,81822.0,48.6,181.9,,DAL,High School,,Yes
36.0,22897.0,75.22,153.0,Black,CHI,High School,Neutral,Yes
45.0,29537.0,,177.8,Black,LA,High School,Satisfied,Yes
75.0,41946.0,43.98,173.9,Black,LA,,Very Satisfied,No
72.0,77325.0,62.48,164.5,Blue,LA,Masters,Satisfied,No
43.0,28681.0,64.37,178.5,,NY,High School,Very Unsatisfied,No
54.0,139940.0,51.84,179.6,,HOU,High School,Unsatisfied,No
43.0,93387.0,47.47,183.0,Blue,DAL,Masters,Unsatisfied,Yes
70.0,110537.0,71.15,169.7,Black,LA,High School,Satisfied,No
79.0,,53.19,163.8,Green,LA,Masters,,
40.0,125532.0,31.66,172.3,Black,DAL,High School,Satisfied,No
26.0,67038.0,44.77,,Yellow,DAL,High School,,
29.0,74833.0,55.85,146.8,Green,HOU,Masters,Satisfied,
,68123.0,,186.1,Blue,NY,Masters,Satisfied,Yes
18.0,50117.0,,175.7,Red,DAL,High School,Neutral,Yes
75.0,91131.0,27.93,178.7,Green,NY,,,No
75.0,43774.0,,,Blue,CHI,High School,Unsatisfied,Yes
18.0,134101.0,44.1,173.7,Red,LA,Masters,Very Unsatisfied,Yes
64.0,63691.0,41.49,152.1,,LA,,Unsatisfied,No
51.0,73143.0,62.46,162.3,Black,LA,Masters,,
49.0,95135.0,49.2,,Green,LA,Bachelors,,Yes
79.0,91998.0,41.36,,,HOU,High School,Neutral,No
,33307.0,47.84,,Blue,DAL,Masters,Unsatisfied,No
65.0,59136.0,47.8,160.9,Blue,NY,Bachelors,Very Satisfied,Yes
42.0,143302.0,42.37,173.1,Yellow,CHI,High School,Neutral,Yes
57.0,47531.0,54.89,167.2,,LA,Masters,,Yes
62.0,62174.0,48.8,177.9,,,PhD,Satisfied,No
70.0,,62.44,177.0,Blue,HOU,High School,,Yes
18.0,54568.0,,161.5,,HOU,High School,Very Unsatisfied,No
33.0,148755.0,50.82,159.5,,,High School,,Yes
78.0,34414.0,70.09,179.8,Blue,NY,,Neutral,No
56.0,82294.0,42.06,173.4,Yellow,NY,,Unsatisfied,Yes
22.0,51723.0,46.72,173.1,Green,HOU,Bachelors,,No
39.0,114572.0,70.41,196.2,Green,HOU,Masters,Satisfied,Yes
46.0,30261.0,15.0,187.4,Red,HOU,Masters,Very Satisfied,No
72.0,81987.0,73.57,,Yellow,NY,Bachelors,Very Satisfied,No
20.0,87913.0,57.9,172.0,Yellow,CHI,,Very Unsatisfied,Yes
29.0,125627.0,50.01,167.2,,CHI,Masters,,Yes
43.0,71255.0,64.32,160.6,Green,DAL,High School,Unsatisfied,Yes
33.0,134530.0,45.69,177.3,Black,CHI,Bachelors,Neutral,Yes
68.0,,34.07,162.9,Red,NY,,,Yes
54.0,123324.0,44.83,167.0,Green,DAL,Bachelors,Very Satisfied,Yes
39.0,,44.39,194.6,Red,LA,Bachelors,Satisfied,No
74.0,48419.0,43.53,182.2,Blue,LA,Masters,Satisfied,No
46.0,53202.0,53.97,168.0,Black,LA,,Very Satisfied,No
31.0,39982.0,51.1,166.1,Black,DAL,Masters,Very Satisfied,No
45.0,146429.0,,157.4,Red,LA,Bachelors,Unsatisfied,No
22.0,89307.0,71.64,157.8,Blue,CHI,,Unsatisfied,Yes
64.0,100409.0,45.69,173.5,,CHI,Masters,,No
66.0,127030.0,71.1,188.6,Yellow,HOU,Bachelors,Very Unsatisfied,No
47.0,61340.0,69.2,163.2,Black,LA,Masters,Satisfied,No
63.0,104070.0,19.01,160.7,Red,HOU,Masters,Very Unsatisfied,Yes
79.0,56892.0,32.22,,Black,DAL,High School,Very Unsatisfied,No
69.0,97653.0,31.18,158.7,Black,NY,,,No
22.0,25602.0,73.75,173.2,Black,CHI,High School,Very Unsatisfied,No
29.0,146008.0,,166.8,Red,LA,High School,Satisfied,Yes
33.0,100957.0,43.64,168.6,Blue,LA,PhD,Very Unsatisfied,No
43.0,,30.75,,Blue,HOU,Masters,Very Satisfied,Yes
43.0,25167.0,,169.6,,DAL,High School,Very Satisfied,No
65.0,91022.0,44.46,176.7,,DAL,High School,,No
38.0,73201.0,18.46,,,DAL,Bachelors,Unsatisfied,No
56.0,,75.48,179.1,Blue,HOU,Bachelors,Very Unsatisfied,No
53.0,113728.0,49.47,,Yellow,DAL,Masters,Very Satisfied,No
50.0,106342.0,68.25,,Blue,DAL,Bachelors,,Yes
79.0,85249.0,49.99,176.7,Black,DAL,Bachelors,Neutral,No
47.0,83753.0,,143.7,Black,HOU,High School,Neutral,Yes
54.0,,49.72,171.5,Green,LA,Bachelors,Neutral,No
40.0,90360.0,,159.6,Green,HOU,High School,,Yes
75.0,84687.0,39.28,160.4,Blue,LA,PhD,Unsatisfied,No
27.0,55883.0,22.79,162.1,Yellow,NY,Masters,,No
71.0,,16.22,154.0,Black,DAL,High School,Very Unsatisfied,Yes
,52893.0,,162.6,Black,,High School,Very Unsatisfied,Yes
53.0,33169.0,,,Yellow,NY,Bachelors,,Yes
51.0,134629.0,,166.0,Yellow,NY,Bachelors,Very Unsatisfied,No
69.0,,,172.5,Yellow,HOU,High School,Neutral,Yes
48.0,65374.0,42.18,186.8,Black,NY,High School,Unsatisfied,No
27.0,78672.0,,182.3,,NY,High School,Very Satisfied,No
75.0,94951.0,54.67,,Black,DAL,High School,,No
36.0,24180.0,,166.1,Black,CHI,Masters,,Yes
75.0,57928.0,39.7,161.6,Yellow,HOU,High School,Neutral,Yes
49.0,104690.0,70.24,,Yellow,DAL,High School,Unsatisfied,No
18.0,118145.0,,172.0,,HOU,Bachelors,Very Satisfied,No
73.0,29766.0,,178.2,Green,NY,Bachelors,Very Unsatisfied,Yes
22.0,,44.71,169.7,Green,LA,Bachelors,,Yes
62.0,,67.65,157.8,Black,DAL,Masters,Very Satisfied,Yes
21.0,31532.0,60.04,156.5,Blue,CHI,High School,,Yes
33.0,106377.0,49.19,162.8,Green,DAL,,Very Unsatisfied,Yes
41.0,63374.0,,169.1,Black,NY,High School,Very Unsatisfied,No
33.0,115412.0,36.83,177.3,Black,CHI,High School,Unsatisfied,No
72.0,86790.0,45.79,170.2,Blue,LA,High School,Unsatisfied,Yes
19.0,53755.0,43.5,168.2,Red,HOU,Bachelors,Very Unsatisfied,No
66.0,141925.0,42.61,182.5,Green,HOU,Bachelors,,Yes
45.0,79192.0,70.94,161.2,Red,NY,High School,Neutral,Yes
49.0,,96.15,174.2,Green,CHI,Bachelors,Very Satisfied,Yes
44.0,117218.0,38.56,163.7,Black,HOU,High School,Unsatisfied,No
37.0,126415.0,59.94,148.6,Yellow,HOU,High School,Satisfied,
41.0,109875.0,,,Yellow,NY,PhD,Neutral,Yes
29.0,67592.0,42.14,165.6,Blue,CHI,High School,Satisfied,Yes
67.0,140041.0,,168.4,Yellow,HOU,,,Yes
52.0,130397.0,36.15,171.6,,CHI,Bachelors,Very Unsatisfied,Yes
,,58.4,182.6,,DAL,Bachelors,Unsatisfied,Yes
50.0,33118.0,58.53,169.7,Blue,NY,Bachelors,Neutral,No
50.0,130215.0,66.43,177.3,Yellow,NY,High School,Neutral,Yes
78.0,133305.0,82.03,179.7,Green,HOU,,Satisfied,No
68.0,127813.0,58.07,162.0,Yellow,DAL,,,No
60.0,119675.0,51.66,,,NY,Bachelors,Neutral,Yes
54.0,84610.0,36.18,175.9,Black,CHI,,Unsatisfied,No
,98699.0,61.69,,Red,DAL,Bachelors,,No
20.0,53128.0,6.08,154.7,Red,DAL,High School,Unsatisfied,No
18.0,28104.0,43.93,173.7,Red,NY,,Satisfied,No
50.0,99722.0,19.04,167.7,,LA,Masters,Unsatisfied,No
57.0,28549.0,45.09,179.9,,HOU,High School,Satisfied,Yes
27.0,146081.0,62.12,169.5,Black,NY,Masters,Very Satisfied,Yes
60.0,117798.0,76.2,135.8,Green,DAL,High School,Unsatisfied,Yes
61.0,115614.0,,174.0,,LA,,,No
46.0,,68.55,168.2,Green,DAL,Bachelors,Unsatisfied,No
30.0,,45.86,149.0,Green,,High School,Satisfied,No
29.0,114002.0,49.59,175.2,,NY,Bachelors,Very Unsatisfied,
48.0,,62.91,153.2,Red,NY,Bachelors,Very Satisfied,Yes
63.0,121087.0,47.89,173.7,Yellow,DAL,Masters,,No
19.0,52831.0,38.67,166.0,Green,DAL,High School,Neutral,Yes
78.0,148395.0,41.4,169.8,Yellow,NY,High School,Unsatisfied,Yes
68.0,104148.0,37.33,,Black,LA,High School,Neutral,No
67.0,79978.0,52.0,175.0,Green,LA,Masters,Satisfied,No
52.0,,,166.6,,LA,PhD,Very Satisfied,No
40.0,108252.0,62.89,175.8,Blue,DAL,Bachelors,Unsatisfied,No
34.0,117462.0,,166.1,,LA,Bachelors,Very Satisfied,Yes
43.0,89474.0,40.12,194.1,Green,LA,PhD,Unsatisfied,No
25.0,136203.0,,178.8,Green,HOU,Masters,Neutral,Yes
46.0,127075.0,,168.4,Black,CHI,PhD,Satisfied,No
43.0,108233.0,36.04,,Blue,CHI,Bachelors,Very Satisfied,No
27.0,32609.0,61.26,157.9,,HOU,PhD,Neutral,
43.0,99019.0,56.41,174.5,,CHI,Masters,Neutral,No
79.0,,,172.3,Yellow,CHI,Masters,Neutral,No
51.0,142474.0,53.63,171.4,,LA,High School,Neutral,Yes
68.0,46989.0,,,Black,HOU,High School,Very Satisfied,No
58.0,120462.0,36.99,171.0,Yellow,NY,Masters,Satisfied,No
24.0,71277.0,35.38,168.3,,HOU,High School,Very Unsatisfied,No
21.0,130265.0,39.19,,Yellow,NY,High School,Very Unsatisfied,No
75.0,124700.0,32.44,174.2,,DAL,High School,Neutral,No
70.0,87819.0,79.3,169.0,Yellow,DAL,High School,Very Satisfied,Yes
67.0,,35.7,177.6,Red,LA,,Unsatisfied,No
62.0,60577.0,73.4,,Green,LA,,,No
28.0,130262.0,,166.5,Red,LA,Bachelors,Neutral,Yes
46.0,23105.0,24.31,168.2,Black,HOU,,Very Unsatisfied,No
73.0,121856.0,37.54,177.3,,CHI,,,No
53.0,105395.0,55.13,166.0,Black,,,Very Satisfied,Yes
42.0,21838.0,,174.1,Black,LA,,Neutral,Yes
38.0,,,174.2,Red,LA,Bachelors,Satisfied,No
78.0,44437.0,22.01,152.1,Blue,LA,Bachelors,Very Unsatisfied,No
74.0,102815.0,50.83,167.9,Green,CHI,Bachelors,Very Unsatisfied,Yes
53.0,140297.0,48.16,,Red,LA,High School,Very Satisfied,No
27.0,,78.57,161.5,,DAL,,,Yes
54.0,138099.0,39.91,167.8,Red,CHI,Masters,Very Satisfied,No
26.0,,60.68,176.9,Yellow,LA,PhD,Very Satisfied,No
41.0,137696.0,69.52,176.9,,DAL,Masters,Neutral,No
52.0,,66.23,185.0,Black,HOU,High School,Neutral,No
66.0,46208.0,67.23,169.7,Yellow,CHI,Bachelors,,No
52.0,,,163.4,Green,HOU,High School,Very Satisfied,No
65.0,55658.0,,171.6,,HOU,High School,Satisfied,No
53.0,67355.0,41.17,171.3,Green,DAL,PhD,Very Unsatisfied,No
,63003.0,58.87,188.8,,HOU,,Unsatisfied,No
66.0,134027.0,33.55,152.7,Blue,LA,Bachelors,Satisfied,No
56.0,75437.0,38.03,169.0,Blue,HOU,PhD,Very Unsatisfied,No
49.0,34646.0,80.75,181.1,,NY,High School,Neutral,Yes
41.0,70560.0,64.23,180.8,Green,CHI,PhD,Neutral,Yes
40.0,,26.59,173.2,Black,HOU,Bachelors,Satisfied,No
79.0,106597.0,55.39,168.5,Yellow,NY,Bachelors,Very Satisfied,Yes
49.0,78679.0,35.1,,,NY,High School,Unsatisfied,Yes
54.0,60214.0,60.35,178.5,Red,LA,High School,Neutral,No
29.0,64597.0,55.75,170.1,,DAL,Bachelors,Very Satisfied,No
66.0,42873.0,53.14,165.9,Red,CHI,,,No
72.0,,40.41,,Blue,CHI,Bachelors,,Yes
30.0,57165.0,71.84,168.5,Blue,HOU,High School,Unsatisfied,No
40.0,,40.19,177.1,Yellow,HOU,Bachelors,Very Unsatisfied,Yes
42.0,83994.0,53.54,180.2,,NY,Bachelors,Very Unsatisfied,No
52.0,,46.8,158.6,Black,DAL,Masters,Satisfied,No
58.0,117925.0,29.14,173.6,Black,CHI,Masters,,No
47.0,,44.93,185.0,Yellow,DAL,High School,Very Satisfied,No
34.0,60856.0,,168.0,Green,HOU,Bachelors,Satisfied,No
,27406.0,58.7,167.0,Blue,CHI,High School,Neutral,No
79.0,138288.0,40.64,177.0,Blue,,Masters,Satisfied,No
37.0,50619.0,44.83,213.6,Red,NY,High School,,No
65.0,27071.0,59.46,149.4,Green,DAL,,,No
42.0,41852.0,,166.5,Yellow,CHI,,Neutral,Yes
39.0,,17.23,172.7,,DAL,Bachelors,Satisfied,No
30.0,68872.0,55.33,171.3,Red,DAL,PhD,Unsatisfied,Yes
76.0,123311.0,39.77,182.8,Yellow,CHI,High School,Satisfied,No
36.0,127871.0,,171.7,Red,NY,Masters,Very Satisfied,Yes
66.0,108217.0,58.31,166.4,Green,NY,High School,Neutral,No
53.0,,35.03,170.9,Blue,DAL,PhD,Neutral,Yes
29.0,30144.0,55.21,185.3,Yellow,CHI,Bachelors,,
78.0,129753.0,50.68,168.7,Yellow,DAL,High School,,No
58.0,31183.0,49.4,171.6,Green,DAL,Bachelors,Satisfied,Yes
36.0,41074.0,46.12,182.4,Green,DAL,,Unsatisfied,No
29.0,74838.0,,170.4,Red,HOU,Bachelors,Unsatisfied,
26.0,,59.51,,Green,DAL,High School,Unsatisfied,Yes
24.0,32349.0,,165.2,,DAL,Bachelors,Satisfied,No
,138160.0,61.58,179.6,Yellow,DAL,,Neutral,Yes
31.0,,44.78,165.9,Green,CHI,Bachelors,Very Unsatisfied,No
48.0,109146.0,24.45,163.2,Yellow,NY,High School,Very Satisfied,Yes
69.0,29357.0,46.87,182.6,Green,NY,Bachelors,Neutral,Yes
36.0,24561.0,34.71,,Blue,CHI,Bachelors,,No
75.0,115380.0,66.23,158.2,Yellow,NY,High School,Neutral,No
64.0,93150.0,28.43,174.8,,NY,High School,Satisfied,
33.0,84685.0,,177.7,Red,LA,High School,,No
70.0,22358.0,53.47,163.2,,NY,High School,Very Satisfied,No
22.0,51805.0,55.76,159.6,Green,NY,,Neutral,No
52.0,31430.0,59.76,175.4,Blue,NY,,Unsatisfied,No
29.0,36041.0,42.39,176.9,Black,HOU,High School,Satisfied,Yes
42.0,131407.0,32.54,172.0,Red,NY,Bachelors,Satisfied,No
